Date,close,volume,logret_1,roc_5,rsi_14,macd_hist,atr_14_pct,vol_z_21,bb_width_20_2,vol_ratio_21_252,dist_sma20,sma_slope_20,dist_sma50,dist_sma200,dist_sma400,from_52w_high,from_52w_low,roc_21,hv_yz_30_ext,iv_atm_30_ext,iv_atm_90_ext,iv_skew_30_ext,pc_ratio_oi_30_ext,pc_ratio_vol_30_ext,iv_minus_hv30,iv_ts_ratio_30_360,news_sent_mean,news_mean_w21,news_std_w21,target_21d_logret_fwd
12-10-21,162.3665,36391420,0.000317234,0.817448,39.507474,-0.37708694,1.8753017,-1.1909685,10.273779,0.81050074,-0.026231357,-0.48575,-0.031019618,-0.020082407,0.054153687,-0.12973112,0.10006267,-6.0697044,0.213,0.2971,0.2595,9.96,1.49,0.41,0.0841,1.055417406749556,0.0,0.4000000000000001,2.459401572585918,0.06978808057392281
13-10-21,164.214,48501720,0.01131433,0.6827079,44.583042,-0.18457179,1.8110385,-0.5740063,9.6072266,0.83263143,-0.012315235,-0.496175,-0.019514418,-0.008932816,0.064852802,-0.1198287,0.11257982,-4.8034783,0.2118,0.2774,0.2481,8.06,1.25,1.36,0.0656,0.9985601151907848,0.0,0.2571428571428572,2.3903895535429083,0.05572734581500586
14-10-21,164.993,42240400,0.004732594,-0.077821483,46.616917,0.011921767,1.73504,-0.85833861,8.5244765,0.83059965,-0.004810888,-0.49526,-0.014540387,-0.004198117,0.068509226,-0.11565333,0.11785769,-5.0615831,0.2105,0.2622,0.2395,6.49,1.23,0.98,0.0517,0.9579831932773109,-8.0,-0.1396666666666665,2.966970931427624,0.06604294522028321
15-10-21,170.451,103598820,0.032544817,3.6611101,58.194037,0.49918406,1.7911737,2.0614295,7.9577138,0.94866761,0.028940246,-0.4130025,0.017858003,0.028552048,0.10242678,-0.086398975,0.15483663,-2.2710593,0.2092,0.2589,0.2368,5.76,1.23,0.61,0.0496999999999999,0.9511388684790596,0.0,-0.2825238095238094,2.883406345660459,0.03930510109145194
18-10-21,172.337,63482300,0.011003997,6.1744139,61.315956,0.91405703,1.7778065,0.21930526,8.631651,0.95987332,0.038898329,-0.23166,0.028495135,0.039635042,0.11316988,-0.076290196,0.16761463,-0.45573744,0.2132,0.2559,0.2366,4.7,1.19,1.26,0.0427,0.9325801749271136,-7.0,-0.949190476190476,2.737314248867335,0.026895590929103767
19-10-21,172.2075,47721580,-0.000751717,6.0609793,60.979229,1.1311016,1.7198578,-0.51369636,9.2203542,0.85496178,0.036547388,-0.0157975,0.027095349,0.038450514,0.11093123,-0.076984304,0.16673724,2.6348961,0.2095,0.2514,0.2343,4.18,1.22,0.94,0.0419,0.9185239313116552,0.0,-0.9682380952380952,2.7292394179429373,0.02998873404035457
20-10-21,170.753,42795540,-0.008482077,3.9819991,57.180969,1.125637,1.741317,-0.74151216,9.4167039,0.86239092,0.02725131,0.1344025,0.017847334,0.029374532,0.10015616,-0.084780284,0.15688274,2.136301,0.1878999999999999,0.2603,0.2392,4.68,1.25,0.65,0.0724,0.945857558,0.0,-1.0158571428571428,2.703081209880841,0.0790723249993746
21-10-21,171.7505,37627700,0.005824775,4.0956283,59.064143,1.1349097,1.6850674,-0.97556348,9.5597951,0.85446815,0.032956944,0.1566575,0.022922023,0.034925236,0.10521921,-0.07943378,0.16364098,1.6260114,0.1861,0.2476,0.2354,4.53,1.26,1.24,0.0615,0.904309715,-5.0,-1.253952380952381,2.8207611346380954,0.06796041544233916
22-10-21,166.7775,62781060,-0.029382254,-2.1551648,47.78165,0.76932334,1.8334501,0.32982562,9.1732826,0.92816083,0.004406616,0.04579,-0.006886043,0.004696763,0.072014512,-0.10608858,0.129948,-2.3550937,0.1901,0.2717,0.2475,4.66,1.31,0.98,0.0816,0.9783939503060856,0.0,-1.3015714285714286,2.790588239258602,0.06864764144027301
25-10-21,166.0185,44519120,-0.004561361,-3.666363,46.327114,0.45512141,1.8180484,-0.65601641,8.8803537,0.92788979,0.001123274,-0.07843,-0.011561065,-8.29e-05,0.065907226,-0.11015675,0.12480564,-3.069607,0.1939999999999999,0.264,0.2482,3.25,1.52,1.03,0.07,0.957910014513788,0.0,-1.492047619047619,2.5482072218231115,0.07529775103263721
26-10-21,168.8035,53966840,0.016636089,-1.9766851,52.090208,0.41472973,1.8629166,-0.10223375,9.0083331,0.95499757,0.016995768,-0.09199,0.004559224,0.016290229,0.082553867,-0.095229417,0.14367452,-0.87292266,0.1985,0.2614,0.246,4.57,1.6,0.87,0.0629,0.9519300801165332,-3.0,-1.619047619047619,2.553730986246078,0.058765007878862116
27-10-21,169.6245,54044480,0.004851854,-0.66089615,53.669528,0.42179125,1.8594862,-0.008505488,9.1770067,0.88479292,0.020537609,-0.01829,0.008541577,0.020815705,0.086519159,-0.090828936,0.14923695,2.3079289,0.1896999999999999,0.2683999999999999,0.2528,3.34,1.65,1.31,0.0787,0.9675558759913482,0.0,-1.5714285714285714,2.5740727146170603,0.032500812612471015
28-10-21,172.3285,114174660,0.015815369,0.33653468,58.519487,0.57743266,1.8923109,2.6969652,9.6202389,0.9114299,0.034293182,0.15166,0.023126311,0.036650856,0.10253064,-0.076335755,0.16755704,4.4060804,0.1841,0.2808,0.2636,2.3,1.52,1.24,0.0967,0.9950389794472004,0.0,-1.4285714285714286,2.5740727146170603,0.032821925285818745
29-10-21,168.6215,129721540,-0.021745981,1.1056647,50.685924,0.40759096,2.1627213,2.6162616,9.5627375,0.962252,0.010691979,0.264315,2.1112819e-05,0.013977668,0.077587779,-0.09620492,0.14244144,2.6602416,0.2434,0.2146,0.2379,3.73,1.31,1.13,-0.0288,0.7846435100548446,-5.5,-1.5476190476190477,2.6987861552961414,0.039147378269960106
01-11-21,165.9055,71640880,-0.016238209,-0.068064704,45.843846,0.10496046,2.2215991,0.38811963,8.6771644,1.0144661,-0.00749588,0.297875,-0.016775308,-0.002675195,0.059037804,-0.11076242,0.12404004,1.061445,0.2494,0.2184,0.2386,2.83,0.9,1.07,-0.031,0.7938931297709924,0.0,-1.5476190476190477,2.6987861552961414,0.037156938727158494
02-11-21,165.6375,51245540,-0.001616684,-1.8755535,45.383135,-0.10904869,2.1688095,-0.32076972,8.0494165,0.92068622,-0.010457,0.289765,-0.018636239,-0.004573463,0.056152364,-0.11219887,0.12222429,3.8551248,0.2458,0.2175,0.2362999999999999,3.4,0.94,0.74,-0.0283,0.7917728431015654,3.0,-1.4523809523809523,2.819594541540467,0.03692507472797602
03-11-21,169.2,67943780,0.021279782,-0.25025866,52.252312,-0.011590876,2.1770814,0.32358767,7.7287347,0.9527418,0.008987563,0.27064,0.002006382,0.016651743,0.077598963,-0.093104215,0.14636088,5.0605402,0.2448,0.2126,0.2377,2.99,0.88,0.72,-0.0322,0.7733721353219354,0.0,-1.2142857142857142,2.719293625765567,0.0017095308269385557
04-11-21,173.85,107060400,0.027111411,0.88290677,59.425522,0.34540763,2.2420119,1.6197352,8.1977689,1.0300595,0.034025752,0.311755,0.028460766,0.044324941,0.10591133,-0.068180661,0.17786548,6.5907217,0.2481,0.2294999999999999,0.2486,1.25,1.13,0.49,-0.0186,0.8103813559322033,0.0,-1.2142857142857142,2.719293625765567,-0.014376649810025269
05-11-21,175.9495,99939020,0.012004164,4.3458278,62.187643,0.68281255,2.238227,1.2297339,8.8445533,1.0335109,0.042940585,0.38348,0.039632536,0.056576928,0.11792691,-0.056927542,0.19208997,6.5575955,0.2525,0.2355,0.2551,0.36,0.98,0.49,-0.017,0.8228511530398324,0.0,-1.2142857142857142,2.719293625765567,0.0012211955600713292
08-11-21,174.449,61479840,-0.008564587,5.1496183,59.09151,0.75894942,2.2828178,-0.15360468,8.5687338,1.0414042,0.030341045,0.48604,0.029918522,0.047259876,0.10712178,-0.064970078,0.18192381,6.0925251,0.2615,0.2392999999999999,0.2613,0.31,0.9,0.76,-0.0222,0.8257418909592822,0.0,-1.2142857142857142,2.719293625765567,0.009748884279917984
09-11-21,178.8115,85153160,0.024699743,7.9535129,64.60846,1.0397705,2.2773418,0.62178529,8.9770291,1.0782504,0.051002988,0.6065225,0.054710969,0.073046257,0.1334291,-0.041587496,0.21148055,10.163263,0.2614,0.2628,0.2744,-0.09,0.92,0.54,0.0014,0.8857431749241659,0.0,-1.2142857142857142,2.719293625765567,-0.026294603100379052
10-11-21,174.1025,80548440,-0.026687972,2.8974586,55.852459,0.85287072,2.4638991,0.39194886,8.5716911,1.1763439,0.020359573,0.642755,0.02686696,0.044396705,0.10243319,-0.066827285,0.17957621,7.228092,0.2716,0.2586,0.273,1.46,0.87,0.72,-0.013,0.8859198355601233,-2.0,-1.3095238095238095,2.710105385739464,-0.010917930257719949
11-11-21,173.625,45288120,-0.002746405,-0.12942192,55.037927,0.6507108,2.4500557,-0.90899386,8.1152181,1.1842048,0.0149937,0.6026625,0.024089897,0.041165557,0.098375769,-0.069386639,0.17634106,5.7309365,0.2766,0.2473999999999999,0.2695,0.61,0.96,0.78,-0.0292,0.8466803559206022,5.0,-1.0714285714285714,3.016958868848981,-0.023646723438063882
12-11-21,176.2575,52723140,0.015048193,0.17505023,58.620769,0.64657349,2.4308846,-0.66322632,8.5107797,1.1967627,0.028637209,0.5003225,0.039236909,0.056446549,0.11395688,-0.055276692,0.19417673,6.8272593,0.281,0.2483,0.2692,0.86,1.0,1.13,-0.0327,0.8544390915347557,0.0,-0.6904761904761904,2.593380724607637,-0.041506005452079844
15-11-21,177.284,58594380,0.005806973,1.6251168,59.960583,0.66280497,2.3826384,-0.37619264,9.010712,1.1076324,0.033136487,0.3649325,0.044872637,0.062276343,0.11943846,-0.04977475,0.20113146,4.0087767,0.2871,0.2578,0.2775,-0.08,1.15,0.71,-0.0293,0.8792633015006822,2.0,-0.5952380952380951,2.653026338511259,-0.022642218398635047
16-11-21,177.035,44341420,-0.001405513,-0.99350433,59.457668,0.60804222,2.3191599,-0.88037595,9.4105148,1.0992426,0.030236257,0.2958975,0.043211963,0.060529051,0.1168386,-0.051109366,0.19944444,2.7260542,0.2825,0.2484,0.2736,-0.83,1.17,1.05,-0.0341,0.8544891640866873,0.5,-0.238095238095238,2.239361344005236,-0.04721234329738396
17-11-21,177.45,51205400,0.002341426,1.9227179,60.058955,0.55264151,2.2421475,-0.6264168,9.7870214,1.0988547,0.03064297,0.2716525,0.045512647,0.062638784,0.11843764,-0.048885006,0.20225614,3.0442925,0.2836,0.2526,0.2791,0.0,1.21,0.65,-0.031,0.8627049180327868,0.0,-0.238095238095238,2.239361344005236,-0.042787506163852344
18-11-21,184.803,114070760,0.040601514,6.438013,68.86883,0.94125249,2.2990884,1.5885202,11.63835,1.2131138,0.069296584,0.3528625,0.087477878,0.10606687,0.16352839,-0.009473631,0.25207405,8.2282595,0.2889,0.2671,0.2905,-0.09,1.22,0.57,-0.0218,0.8921175684702739,-4.5,-0.4523809523809523,2.414759979715827,-0.10082363838779893
19-11-21,183.8285,98924060,-0.005287135,4.2954201,66.766922,1.0542029,2.3140919,0.94026804,12.355795,1.2194496,0.058436745,0.5150275,0.080424676,0.099700562,0.15619807,-0.014696857,0.24547164,7.0322939,0.2925,0.2651,0.2907,0.64,1.15,0.88,-0.0274,0.8916918937100572,-3.0,-0.357142857142857,2.2685366436100063,-0.07575488307150267
22-11-21,178.6285,96957000,-0.028695028,0.75838767,56.804209,0.71638922,2.5031694,0.7958839,11.851886,1.2065652,0.024776296,0.6446225,0.049150867,0.06819428,0.12245718,-0.042568359,0.21024069,7.1058746,0.3046,0.2775,0.2976,0.07,1.34,0.72,-0.0271,0.9277833500501506,-3.0,-0.4999999999999999,2.3350333942753245,-0.043428322813702944
23-11-21,179.002,73844920,0.002088749,1.1110797,57.297094,0.46780908,2.5057526,-0.1131516,11.666816,1.2008564,0.023923652,0.677425,0.050542194,0.06998784,0.12377158,-0.040566435,0.21277122,7.820514,0.3035,0.2901,0.3077,1.45,1.13,0.71,-0.0134,0.9520840170659668,0.0,-0.4999999999999999,2.3350333942753245,-0.04533291787738004
24-11-21,179.0205,46560360,0.000103345,0.88503804,57.323069,0.26446828,2.4797246,-1.1272749,11.480597,1.1853464,0.021284935,0.6065975,0.050006062,0.069628757,0.12282647,-0.040467276,0.21289656,6.0525996,0.3056,0.2821,0.307,0.78,1.07,0.7,-0.0235,0.9221967963386728,0.0,-0.357142857142857,2.2685366436100063,-0.053647897269328115
26-11-21,175.228,59825940,-0.021412341,-5.1811929,50.536511,-0.14366982,2.6160732,-0.64257466,11.366581,1.2349913,-0.001176793,0.4490125,0.027663603,0.046589971,0.098014878,-0.060794713,0.18720168,3.3034733,0.3118,0.3162,0.33,4.68,1.02,0.59,0.0044,0.9868913857677905,0.0,-0.357142857142857,2.2685366436100063,-0.026408850389294657
29-11-21,178.0785,65311140,0.016136481,-3.1279154,54.862067,-0.23450744,2.5737127,-0.36426896,10.823886,1.233222,0.012342865,0.3809875,0.043774665,0.063164618,0.11483856,-0.045516306,0.20651434,3.3366506,0.2697,0.2758,0.3057999999999999,2.69,0.93,0.38,0.0061,0.8925566343042071,5.0,-0.1190476190476189,2.5397073411487394,-0.05113710699102395
30-11-21,175.3535,80022140,-0.015420528,-1.833414,50.330785,-0.47698629,2.6179761,0.37048238,9.472924,1.2083073,-0.00581813,0.3737875,0.026891668,0.046523876,0.096892273,-0.060122045,0.18805197,3.9923735,0.2683999999999999,0.2994,0.3225,5.58,0.91,0.44,0.031,0.9432892249527411,-3.0,8.458842092382145e-17,2.335033394275325,-0.03901098740912236
01-12-21,172.186,75139900,-0.018228649,-3.8077787,45.614632,-0.82895196,2.7210303,0.13630336,7.9872532,1.2142164,-0.025585414,0.378055,0.007751716,0.027412913,0.076104449,-0.077099541,0.16659158,3.7855888,0.2699,0.3097,0.3303999999999999,6.94,0.83,0.29,0.0398,0.9638966697790226,0.0,8.458842092382145e-17,2.335033394275325,-0.03227752371427082
02-12-21,171.868,64725760,-0.001848548,-3.9953525,45.157148,-1.0473534,2.6746245,-0.38428958,7.4284892,1.2146269,-0.028118696,0.3611975,0.005553279,0.025348528,0.073176929,-0.078803991,0.16443707,3.7615274,0.2713,0.2995,0.3211,8.08,0.7,0.39,0.0282,0.944794952681388,0.0,-0.1428571428571427,2.236828415534864,-0.008551717821507862
03-12-21,169.4895,80711000,-0.013935762,-3.2748762,41.781793,-1.2996997,2.7950302,0.34331451,8.1632886,1.1952354,-0.040385568,0.1891225,-0.008210594,0.010947691,0.057440341,-0.091552523,0.1483223,0.17109929,0.2784,0.3281,0.3450999999999999,11.06,0.65,0.63,0.0497,0.9987823439878234,0.0,-0.1428571428571427,2.236828415534864,-0.011676292075132086
06-12-21,171.3685,68860000,0.011025231,-3.7680012,45.262642,-1.2854274,2.8487347,-0.14051766,8.5745972,1.1363451,-0.028487169,-0.0057125,0.002773758,0.021779516,0.068266851,-0.081481263,0.16105286,-1.4273799,0.2819,0.3087,0.3340999999999999,9.73,0.94,0.32,0.0268,0.9551361386138616,0.0,-0.1428571428571427,2.236828415534864,-0.0417753174114255
07-12-21,176.1645,66410720,0.027602009,0.46249433,52.988817,-0.9157062,2.8218285,-0.19442238,8.5121536,1.1874879,-0.001783354,-0.0902875,0.030129645,0.049860985,0.097175838,-0.055775163,0.19354664,0.12219415,0.2849,0.2678,0.3061,7.76,0.89,0.28,-0.0171,0.8605398457583547,0.0,-0.1428571428571427,2.236828415534864,-0.07611094745377663
08-12-21,176.158,45253660,-3.69e-05,2.3068078,52.977902,-0.64697507,2.7188774,-1.2420774,8.4322292,1.180732,-0.001069202,-0.1131225,0.028845076,0.049253796,0.096159474,-0.055810002,0.1935026,0.97965595,0.2794999999999999,0.2616,0.3028,7.14,0.64,1.16,-0.0179,0.8463280491750244,-6.0,-0.4285714285714285,2.560160496669589,-0.08037106533462458
09-12-21,174.171,46061820,-0.011343744,1.3399818,49.613709,-0.58054621,2.6695342,-1.088558,8.4274427,1.1373818,-0.01235597,-0.059195,0.016158146,0.036760515,0.082890201,-0.066460132,0.18004031,-2.595191,0.2773,0.2753,0.3085,8.74,0.68,0.8,-0.002,0.88096,-7.0,-0.7619047619047619,2.913919989501326,-0.07561912364547191
10-12-21,172.212,60689760,-0.011311299,1.6062942,46.479899,-0.64128872,2.7321477,-0.29688972,8.5761052,1.081626,-0.023073182,-0.03575,0.0037965,0.024563843,0.069806319,-0.076960184,0.16676773,-1.0858546,0.2716,0.256,0.2916,7.82,0.78,0.87,-0.0156,0.8550434201736807,0.0,-0.6666666666666666,2.904566738174202,-0.040589265853008406
13-12-21,169.5675,62169000,-0.015475198,-1.0509516,42.5708,-0.82084094,2.7063862,-0.27016249,9.2137301,1.1003549,-0.036246164,-0.1136025,-0.0122402,0.008462764,0.052541828,-0.091134451,0.14885076,-2.336933,0.2687,0.2724,0.298,8.49,1.02,0.69,0.0037,0.9037823490378234,0.0,-0.9047619047619048,2.621427490160235,-0.026051844565915548
14-12-21,169.0915,55975280,-0.002811089,-4.0149973,41.887914,-0.92518891,2.6522609,-0.61089006,9.8054618,1.0745415,-0.036708877,-0.202785,-0.016113679,0.005202482,0.048779156,-0.093685765,0.14562577,-4.0656426,0.2712,0.2786,0.3025,8.84,1.02,0.7,0.0074,0.9203832177073012,0.0,-0.9047619047619048,2.621427490160235,-0.04770731358978687
15-12-21,173.315,75794260,0.02467076,-1.6138921,49.611486,-0.6749104,2.7491941,0.40460077,9.8421747,1.1307169,-0.011600851,-0.2745675,0.007024097,0.029604157,0.074095326,-0.07104821,0.17424076,-2.2387807,0.2896,0.2764999999999999,0.3012,7.37,1.04,0.79,-0.0131,0.9179946879150064,0.0,-1.0,2.5495097567963905,-0.06666292361826971
16-12-21,168.871,60876840,-0.025975638,-3.0429865,43.117758,-0.76708024,2.8740326,-0.45306192,10.305377,1.1839529,-0.034582903,-0.3313775,-0.019454712,0.002608506,0.045783691,-0.094867624,0.14413185,-4.6115175,0.2932,0.2994,0.3107,7.66,1.09,0.29,0.0062,0.982283465,0.0,-1.0238095238095235,2.537697637042708,-0.06074991020428068
17-12-21,170.0175,85755160,0.006766263,-1.2743014,45.113756,-0.7105374,2.8727819,0.84597037,9.2090298,1.188878,-0.023903156,-0.414265,-0.013358562,0.008816639,0.052109186,-0.088722494,0.15189959,-4.1885038,0.302,0.2907,0.3114,8.12,1.0,0.42,-0.0113,0.956879526,0.0,-1.0238095238095235,2.537697637042708,-0.08413053347434427
20-12-21,167.079,57372660,-0.017434618,-1.4675572,41.130119,-0.82282411,2.9033535,-0.7057596,8.398892,1.0189431,-0.036139226,-0.5551625,-0.030709093,-0.009191923,0.033250761,-0.10447257,0.13199072,-9.5907534,0.3071,0.3079,0.3187,7.72,1.07,0.72,0.0008,0.9906692406692408,0.0,-0.8095238095238095,2.422494731805122,-0.09677612968101193
21-12-21,170.417,55955820,0.01978162,0.78389511,46.869439,-0.63261669,2.8556263,-0.74232987,8.0494785,1.0737621,-0.01454856,-0.64093,-0.012272564,0.010085638,0.053110816,-0.086581212,0.15460628,-7.2956587,0.3079,0.2705,0.3002,7.16,1.07,0.41,-0.0374,0.8895100295955279,0.0,-0.6666666666666666,2.3771398046378427,-0.1779033693749004
22-12-21,171.037,55035460,0.003631533,-1.3143698,47.885721,-0.43479735,2.7902753,-0.76862072,7.4369559,1.010074,-0.008680429,-0.60192,-0.00967443,0.013215319,0.056139526,-0.083258071,0.15880689,-4.2498817,0.3035,0.257,0.2934,6.68,1.09,0.8,-0.0465,0.8538205980066446,0.0,-0.5238095238095237,2.3221305409974478,-0.16829594789393607
23-12-21,171.0685,36788240,0.000184154,1.3012891,47.940205,-0.27914273,2.6666945,-1.9914618,6.6282473,1.0091847,-0.006207698,-0.4896625,-0.010277651,0.012940207,0.055519716,-0.083089234,0.15902031,-4.4320734,0.2988,0.2493,0.2867,5.47,1.12,0.9,-0.0495,0.8433694181326117,-3.0,-0.6666666666666666,2.3771398046378427,-0.20052164347634205
27-12-21,169.6695,58846820,-0.008211634,-0.20468481,45.657135,-0.24873076,2.6535566,-0.31771949,6.5359725,1.011678,-0.012740957,-0.376455,-0.018902503,0.004204612,0.04609456,-0.09058774,0.14954183,-5.2234241,0.2977,0.2738,0.2957,4.94,1.21,0.87,-0.0239,0.9166387679946434,0.0,-0.6666666666666666,2.3771398046378427,-0.20029618115600878
28-12-21,170.661,54711860,0.005826706,2.143896,47.563105,-0.14528967,2.5769538,-0.62943115,5.6589547,0.98714307,-0.004824091,-0.3564825,-0.013193216,0.009577636,0.051387527,-0.085273395,0.15625942,-2.6063186,0.2934,0.2677,0.293,4.68,1.22,0.48,-0.0257,0.894121576,0.0,-0.6666666666666666,2.3771398046378427,-0.2006293537981954
29-12-21,169.201,35754040,-0.008591775,-0.71354384,45.057101,-0.15761574,2.5237782,-1.856173,5.3825427,0.95677331,-0.011564683,-0.335685,-0.021280374,0.000508426,0.041637593,-0.093098855,0.14636766,-4.985161,0.2887,0.2656,0.2905999999999999,4.73,1.11,0.72,-0.0231,0.8871075484301937,0.0,-0.9047619047619048,2.0214271692182,-0.16142684719363318
30-12-21,168.6445,37583100,-0.003294408,-1.3988201,44.103253,-0.18383779,2.4513676,-1.5517057,5.5084831,0.93773903,-0.013795472,-0.29455,-0.02409711,-0.003131726,0.037491643,-0.096081642,0.14259727,-3.8259858,0.286,0.2669,0.2846,4.15,1.12,0.55,-0.0191,0.9038266169996614,0.0,-0.7619047619047619,1.9737506453393028,-0.12000503824573396
31-12-21,166.717,47635720,-0.011495185,-2.5437179,40.875552,-0.30446997,2.4221866,-0.74726561,5.9082989,0.91665062,-0.023596596,-0.271095,-0.034800212,-0.014971235,0.024954411,-0.10641286,0.1295381,-3.1762164,0.2797,0.2728,0.283,4.83,0.99,0.89,-0.0069,0.9219330855018588,0.0,-0.7619047619047619,1.9737506453393028,-0.09773729075788956
03-01-22,170.4045,63869140,0.021877258,0.43319512,48.622305,-0.11892273,2.3909311,0.45457849,5.8716944,0.97623552,-0.002267527,-0.1827625,-0.013297835,0.006320771,0.046876738,-0.086648211,0.15452159,-0.85152559,0.2747,0.2868,0.2778,3.48,0.87,0.84,0.0121,0.9795081967213116,0.0,-0.7619047619047619,1.9737506453393028,-0.12346470924782771
04-01-22,167.522,70725160,-0.017060337,-1.8393189,43.792052,-0.17020585,2.4736966,1.0501417,6.0990658,0.98483856,-0.018039038,-0.13742,-0.030072152,-0.011051568,0.028465365,-0.10209813,0.13499212,-1.1608389,0.2747,0.2971,0.2828,3.25,0.86,0.97,0.0224,1.002699966250422,0.0,-0.7619047619047619,1.9737506453393028,-0.18775288177084712
05-01-22,164.357,64302720,-0.019073795,-2.8628672,39.188604,-0.38488186,2.4787861,0.57430717,6.1434369,1.0051386,-0.033245725,-0.2135575,-0.048213918,-0.029950042,0.00841223,-0.11906223,0.11354867,-4.0914754,0.2614,0.324,0.2924,4.91,0.86,1.17,0.0626,1.0814419225634178,0.0,-0.7619047619047619,1.9737506453393028,-0.0417301106944581
06-01-22,163.254,51957780,-0.006733621,-3.1963687,37.701198,-0.55824646,2.442537,-0.34977523,6.1554354,0.90209833,-0.036075432,-0.3547,-0.053993319,-0.036713063,0.001075847,-0.12497421,0.10607564,-7.3286616,0.2498999999999999,0.3161,0.2907,4.91,0.94,0.96,0.0662,1.0512138343864317,0.0,-0.7619047619047619,1.9737506453393028,-0.03312054832226086
07-01-22,162.554,46605900,-0.004297016,-2.4970459,36.747941,-0.66963892,2.4189878,-0.78574989,6.5413538,0.90066925,-0.036905518,-0.5253075,-0.057277111,-0.041133152,-0.003713108,-0.12872614,0.10133302,-7.7226127,0.2523,0.3151,0.29,5.37,0.95,0.79,0.0628,1.045801526717557,0.0,-0.4761904761904761,1.5922146187905195,-0.007040858799493671
10-01-22,161.486,87798300,-0.006591803,-5.2337233,35.282164,-0.75830774,2.5374866,2.1045456,7.2912412,0.89801225,-0.040183397,-0.59315,-0.062291647,-0.047682569,-0.010700152,-0.13445052,0.094097122,-7.2830724,0.2668,0.33,0.2996,6.66,0.98,0.46,0.0632,1.083032490974729,0.0,-0.1428571428571427,0.6388765649999337,-0.0018377601240190963
11-01-22,165.362,62300100,0.023718559,-1.2893829,44.010626,-0.51084278,2.5449971,0.27394604,7.4100108,0.9666905,-0.015915892,-0.50624,-0.039421076,-0.025157698,0.012464169,-0.11367553,0.12035773,-3.9776554,0.2685,0.3157,0.2865,5.57,0.72,1.24,0.0471999999999999,1.065114709851552,-6.0,-0.4285714285714285,1.399708424447527,-0.03921079556721199
12-01-22,165.207,50029120,-0.000937777,0.5171669,43.756477,-0.32175289,2.4718321,-0.55820634,7.5351532,0.94656958,-0.015700608,-0.3789875,-0.040243577,-0.026428517,0.010927815,-0.11450631,0.11930758,-2.5715423,0.2707,0.3025,0.2798,5.41,0.79,0.6,0.0317999999999999,1.022650439486139,-5.0,-0.6666666666666666,1.699673171197592,-0.07484484861354011
13-01-22,161.214,52188300,-0.024466558,-1.2495865,37.714347,-0.42336263,2.5794379,-0.39067496,7.6873432,0.99983734,-0.036015766,-0.34962,-0.06295898,-0.050141627,-0.013997414,-0.13590841,0.092254273,-4.6587203,0.2714,0.3275,0.2895,5.95,0.84,1.46,0.0561,1.0986246226098626,0.0,-0.6666666666666666,1.699673171197592,-0.038230718662222496
14-01-22,162.138,45974860,0.00571515,-0.25591496,39.786395,-0.38709432,2.4894533,-0.75203949,8.0860231,0.92415009,-0.028535111,-0.3491675,-0.056814015,-0.044812536,-0.008821621,-0.13095586,0.098514541,-6.4489513,0.2503,0.3201,0.2871,5.44,0.97,1.08,0.0698,1.0898876404494382,0.0,-0.6666666666666666,1.699673171197592,-0.03532472408301103
18-01-22,158.9175,66137320,-0.020062625,-1.5905404,35.369866,-0.52991802,2.5595512,0.69298337,8.9249998,0.89331789,-0.044654192,-0.432355,-0.073939399,-0.063718433,-0.028907868,-0.14821743,0.076695066,-5.8941441,0.2471,0.3432,0.3021999999999999,6.21,1.16,1.17,0.0961,1.1409574468085109,-3.0,-0.8095238095238095,1.7625481450782587,-0.005154292871389337
19-01-22,156.299,52417120,-0.01661436,-5.4807029,32.236518,-0.73788003,2.5536436,-0.20881416,10.377763,0.9150794,-0.057341079,-0.496305,-0.087107498,-0.079012918,-0.045252868,-0.16225234,0.058954251,-8.0688753,0.2392999999999999,0.3418,0.3023,5.57,1.18,1.14,0.1025,1.1374376039933445,0.0,-0.8095238095238095,1.7625481450782587,-0.01059017491881184
20-01-22,151.6675,71973320,-0.030080215,-8.195476,27.582183,-1.102551,2.7567895,1.2865326,12.503357,0.96648407,-0.080072943,-0.583025,-0.11179493,-0.10597986,-0.07379765,-0.18707674,0.027574993,-9.2240796,0.2408,0.3497,0.3141,5.82,1.16,1.34,0.1089,1.1465573770491804,0.0,-0.8095238095238095,1.7625481450782587,0.006139323648727057
21-01-22,142.643,163971440,-0.061345619,-11.519471,21.168747,-1.8241654,3.2024053,3.8454218,16.838216,1.1619933,-0.1272954,-0.8378825,-0.16109097,-0.15862219,-0.12900087,-0.23544719,0.0,-16.29767,0.2577,0.4225,0.3544,7.35,1.13,1.07,0.1648,1.3104838709677418,3.0,-0.6666666666666666,1.9354668031334807,0.051606089415170364
24-01-22,144.544,156044740,0.013238954,-10.85125,25.11859,-2.0302793,3.4086058,2.6697451,19.198759,1.1880181,-0.10843071,-1.0801975,-0.14694496,-0.1468036,-0.11747827,-0.22525801,0.013326977,-15.489631,0.3115,0.4406,0.3654,10.29,1.13,0.99,0.1291,1.3453435114503818,0.0,-0.6666666666666666,1.9354668031334807,0.0019559671855526152
